x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
6656,-7680,990.2224,1,0.065694444,0,0.93430555,0.661756,-225.58723,5469.428,990.2224,990.2224,0,0,0
6912,-7680,986.042,1,0.06788521,0,0.9321148,0.5950238,-225.58723,5469.428,986.042,986.042,0,0,0
7168,-7680,1055.9031,1,0.07016291,0,0.9298371,0.5932979,-225.58723,5469.428,1055.9031,1055.9031,0,0,0
7424,-7680,1073.2343,1,0.07252616,0,0.92747384,0.5930747,-225.58723,5469.428,1073.2343,1073.2343,0,0,0
7680,-7680,1074.1987,1,0.07497404,0,0.92502594,0.57496077,-225.58723,5469.428,1074.1987,1074.1987,0,0,0
7936,-7680,1081.4895,1,0.07750589,0,0.9224941,0.55922,-225.58723,5469.428,1081.4895,1081.4895,0,0,0
8192,-7680,1098.0479,1,0.08011906,0,0.9198809,0.5472379,-225.58723,5469.428,1098.0479,1098.0479,0,0,0
-8192,-7424,327.71875,1,0.02266724,0.9773328,0,0.07491291,-225.58723,5469.428,327.71875,327.71875,0,0,0
-7936,-7424,327.2991,1,0.022535613,0.9774644,0,0.04640268,-225.58723,5469.428,327.2991,327.2991,0,0,0
-7680,-7424,326.88602,1,0.022405725,0.97759426,0,0.01844446,-225.58723,5469.428,326.88602,326.88602,0,0,0
-7424,-7424,326.46097,1,0.022277653,0.97772235,0,0.009311771,-225.58723,5469.428,326.46097,326.46097,0,0,0
-7168,-7424,326.00433,1,0.022151496,0.97784853,0,0.036198243,-225.58723,5469.428,326.00433,326.00433,0,0,0
-6912,-7424,325.49854,1,0.022027684,0.9779723,0,0.06257328,-225.58723,5469.428,325.49854,325.49854,0,0,0
-6656,-7424,324.92157,1,0.021906225,0.9780938,0,0.08837706,-225.58723,5469.428,324.92157,324.92157,0,0,0
-6400,-7424,324.25262,1,0.021787355,0.97821265,0,0.11355488,-225.58723,5469.428,324.25262,324.25262,0,0,0
-6144,-7424,323.4938,1,0.02167116,0.9782755,5.3346157E-05,0.13743784,-225.58723,5469.428,323.4938,323.4938,0,0,0
-5888,-7424,322.88116,1,0.021557875,0.9778047,0.0006374121,0.15733674,-225.58723,5469.428,322.88116,322.88116,0,0,0
-5632,-7424,322.7804,1,0.021447673,0.9757155,0.0028368235,0.17439504,-225.58723,5469.428,322.7804,322.7804,0,0,0
-5376,-7424,323.9743,1,0.021340696,0.97049004,0.008169293,0.18583612,-225.58723,5469.428,323.9743,323.9743,0,0,0
-5120,-7424,327.2181,1,0.021237113,0.9604206,0.018342257,0.1922495,-225.58723,5469.428,327.2181,327.2181,0,0,0
-4864,-7424,333.40372,1,0.021137068,0.943871,0.03499192,0.19470684,-225.58723,5469.428,333.40372,333.40372,0,0,0
-4608,-7424,343.13232,1,0.021040706,0.91951877,0.059440553,0.19441333,-225.58723,5469.428,343.13232,343.13232,0,0,0
-4352,-7424,356.7173,1,0.02094817,0.88654995,0.09250188,0.19283962,-225.58723,5469.428,356.7173,356.7173,0,0,0
-4096,-7424,405.70422,1,0.020859638,0.84478384,0.1343565,0.92633224,-225.58723,5469.428,405.70422,389.0335,0,0,0
