x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
0,-49152,31.03695,0.8965189,0,1,0,0.005179168,6.237998,56.235806,31.03695
4096,-49152,51.711174,0.89805204,0,1,0,0.009346281,23.221842,77.32788,51.711174
8192,-49152,74.83188,0.90246683,0,1,0,0.005347102,46.16426,98.450516,74.83188
12288,-49152,88.1102,0.909418,0,0.98789084,0.01210916,0.018673074,30.507563,267.63925,88.1102
16384,-49152,219.48285,0.91848004,3.4903107E-05,0.78234845,0.21761662,0.0058259396,-10.168984,640.3524,219.48285
20480,-49152,293.78827,0.92915833,0.12059537,0.52870935,0.35069525,0.04409285,-8.573956,994.2779,293.78827
24576,-49152,1283.8439,0.9409011,0.78607714,0.03074296,0.1831799,0.25591597,157.41946,2498.604,1283.8439
28672,-49152,544.4109,0.95311016,0.9752656,0,0.024734378,0.057585638,262.69666,1838.7908,544.4109
32768,-49152,423.4618,0.9651523,0.9861047,0,0.013895273,0.003223729,241.58359,1253.7839,423.4618
36864,-49152,1781.5071,0.97637105,0.9935112,0,0.0064888,0.3286487,531.2277,2575.4917,1781.5071
40960,-49152,2426.0457,0.9861026,0.99772525,0,0.0022747517,0.007935465,1714.8558,2882.9856,2426.0457
45056,-49152,2143.5962,0.99369216,0.99952656,0,0.0004734397,0.29416648,1512.5168,2912.396,2143.5962
49152,-49152,1196.29,0.99851173,0.9999735,0,2.6524067E-05,0.0036744585,395.5409,2083.9883,1196.29
53248,-49152,438.09988,1,1,0,0,0.067205444,297.76755,970.4527,438.09988
57344,-49152,329.33514,1,1,0,0,0.00029971026,291.07898,427.97018,329.33514
61440,-49152,433.6222,1,1,0,0,0.07880969,297.2756,1278.0742,433.6222
65536,-49152,1689.7322,1,1,0,0,0.0019912317,464.96686,2256.5076,1689.7322
69632,-49152,2663.4016,1,1,0,0,0.6468212,1880.4183,2912.5635,2663.4016
73728,-49152,741.84125,1,1,0,0,0.002151321,364.31967,1965.5979,741.84125
77824,-49152,1839.5211,1,1,0,0,0.17597224,573.00287,2586.2886,1839.5211
81920,-49152,2468.1274,1,1,0,0,0.001172174,1775.4298,2912.5635,2468.1274
86016,-49152,2722.9597,1,1,0,0,0.093968384,1934.05,2912.5635,2722.9597
90112,-49152,2704.599,1,1,0,0,0.0012368328,1925.2759,2912.5635,2704.599
94208,-49152,2368.3345,1,1,0,0,0.13282259,1699.7174,2912.5635,2368.3345
98304,-49152,1980.9417,1,1,0,0,0.0026359807,966.9791,2799.7026,1980.9417
102400,-49152,1938.3853,1,1,0,0,0.48449022,741.26013,2704.903,1938.3853
106496,-49152,377.33084,1,1,0,0,0.00062738504,283.71927,570.3393,377.33084
110592,-49152,324.71198,1,1,0,0,0.008616337,283.40472,465.2695,324.71198
114688,-49152,320.6215,1,1,0,0,0.00017974168,290.15326,402.42352,320.6215
118784,-49152,1121.836,1,0.76523006,0,0.23476994,1.5714663,218.81738,2438.5486,1121.836
122880,-49152,1165.3267,1,0.26687282,0,0.7331272,0.18574242,475.10657,2310.5325,1165.3267
126976,-49152,890.6288,1,0.06860438,0,0.93139565,0.041027665,501.18192,1399.1942,890.6288
131072,-49152,752.3318,1,0.033584133,0,0.9664159,0.0044808863,488.90213,1068.3326,752.3318
-131072,-45056,1938.4263,1,0.75112426,0.24887574,0,1.1700746,856.00464,2867.2734,1938.4263
-126976,-45056,1887.1586,1,0.70334184,0.29665816,0,0.2852061,797.036,2798.977,1887.1586
