x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
-23552,-32256,133.03194,1,0,0.99999994,5.9604645E-08,0.0106608,-216.00002,140.36536,133.03194,133.03194,0,0,0
-23040,-32256,127.72618,1,0,0.99999964,3.5762787E-07,0.010381216,-216.00002,135.18019,127.72618,127.72618,0,0,0
-22528,-32256,122.82712,1,0,0.9999988,1.1920929E-06,0.009354767,-216.00002,130.3888,122.82712,122.82712,0,0,0
-22016,-32256,118.746414,1,0,0.9999969,3.0994415E-06,0.0076388586,-216.00002,126.40056,118.746414,118.746414,0,0,0
-21504,-32256,114.59743,1,0,0.99999344,6.556511E-06,0.02783726,-216.00002,123.65596,114.59743,115.8958,0,0,0
-20992,-32256,80.62495,1,0,0.99998796,1.2040138E-05,0.093206905,-216.00002,122.59052,80.62495,114.68708,0,0,0
-20480,-32256,30.78783,1,0,0.9999799,2.0086765E-05,0.09007862,-216.00002,123.44723,30.78783,115.35327,0,0,0
-19968,-32256,0.5350544,1,0,0.9999674,3.260374E-05,0.015585062,-216.00002,125.90561,0.5350544,117.56861,0,0,0
-19456,-32256,-46.36314,1,0,0.9999485,5.1498413E-05,0.26569948,-216.00002,129.60532,-46.36314,120.96756,0,0.026176292,0.99965733
-18944,-32256,16.045467,1,0,0.9999207,7.927418E-05,0.0766731,-216.00002,134.23294,16.045467,125.18779,0,0,0
-18432,-32256,54.313007,1,0,0.99988097,0.000119030476,0.11350328,-216.00002,139.4599,54.313007,129.86813,0,0,0
-17920,-32256,94.000595,1,0,0.99982524,0.00017476082,0.11160636,-216.00002,144.9419,94.000595,134.64828,0,0,0
-17408,-32256,124.10455,1,0,0.99974895,0.00025105476,0.08020873,-216.00002,150.25296,124.10455,139.1688,0,0,0
-16896,-32256,140.04524,1,0,0.9996464,0.00035357475,0.041471824,-216.00002,154.98372,140.04524,143.07011,0,0,0
-16384,-32256,145.99104,1,0,0.9995114,0.0004885793,0.0047162254,-216.00002,158.83531,145.99104,145.99104,0,0,0
-15872,-32256,147.55475,1,0,0.9993369,0.0006631017,0.000872059,-216.00002,161.20987,147.55475,147.56628,0,0,0
-15360,-32256,141.96523,1,0,0.9991152,0.00088477135,0.05178536,-216.00002,162.47261,141.96523,147.73488,0,0,0
-14848,-32256,117.31063,1,0,0.9988383,0.0011616945,0.10376298,-216.00002,163.54225,117.31063,147.37854,0,0,0
-14336,-32256,74.00606,1,0,0.99849796,0.001502037,0.12549783,-216.00002,164.17941,74.00606,146.66757,0,0,0
-13824,-32256,36.820587,1,0,0.9980863,0.0019137263,0.110260434,-216.00002,164.2942,36.820587,145.69919,0,0,0
-13312,-32256,2.0030293,1,0,0.99759585,0.0024041533,0.032174386,-216.00002,163.98303,2.0030293,144.5762,0,0,0
-12800,-32256,-67.51458,1,0,0.9970203,0.0029796958,0.35930073,-216.00002,163.65353,-67.51458,143.41187,0,-0.79687375,0.6041459
-12288,-32256,-11.008493,1,0,0.99635476,0.0036452413,0.78625005,-216.00002,163.56744,-11.008493,142.33655,0,-0.80769,0.5896074
-11776,-32256,14.59599,1,0,0.99559647,0.0044035316,0.07726816,-216.00002,164.06981,14.59599,141.5047,0,0,0
-11264,-32256,60.46325,1,0,0.99474514,0.0052548647,0.119274035,-216.00002,164.99638,60.46325,140.97487,0,0,0
-10752,-32256,113.94726,1,0,0.9938035,0.006196499,0.020108022,-216.00002,165.9677,113.94726,140.74371,0,0,0
-10240,-32256,64.17551,1,0,0.9927887,0.0072113276,0.12039085,-216.00002,167.0433,64.17551,140.82162,0,0,0
-9728,-32256,11.887112,1,0,0.9918066,0.008193374,0.07085832,-216.00002,167.65503,11.887112,140.6188,0,0,0
-9216,-32256,-9.470574,1,0,0.990927,0.009073019,0.75968975,-216.00002,168.57564,-9.470574,140.07806,0,0.1523727,0.9883231
-8704,-32256,27.370468,1,0.000112191265,0.99009836,0.009789467,0.09742923,-216.00002,336.74515,27.370468,139.37032,0,0,0
-8192,-32256,108.113716,1,0.0069460617,0.98283875,0.010215163,0.3132375,-216.00002,912.49475,108.113716,188.33667,0,0,0
-7680,-32256,390.79144,1,0.058151472,0.9319486,0.009899914,0.7347436,-216.00002,1690.7463,390.79144,563.4618,0,0,0
-7168,-32256,771.6376,1,0.2147266,0.7770807,0.008192718,0.74423295,-216.00002,2579.2527,771.6376,1208.0365,0,0,0
-6656,-32256,1129.2618,1,0.49210143,0.50279546,0.0051031113,0.6962994,-216.00002,4114.193,1129.2618,1812.9839,0,0,0
-6144,-32256,1474.995,1,0.803404,0.19475175,0.001844272,0.67692876,-216.00002,4297.5127,1474.995,2194.5,0,0,0
-5632,-32256,1789.702,1,0.98969996,0.010212612,8.742791E-05,0.55711246,-216.00002,4129.496,1789.702,2256.13,0,0,0
-5120,-32256,2016.3572,1,1,0,0,0.34883764,-216.00002,3567.744,2016.3572,2192.1704,0,0,0
-4608,-32256,2121.2861,1,1,0,0,0.11000733,-216.00002,3458.7156,2121.2861,2138.8787,0,0,0
-4096,-32256,2105.3237,1,1,0,0,0.089985736,-216.00002,3467.2444,2105.3237,2105.3237,0,0,0
-3584,-32256,2072.1475,1,1,0,0,0.17257546,-216.00002,3480.2488,2072.1475,2092.6472,0,0,0
-3072,-32256,1943.3055,1,1,0,0,0.37567225,-216.00002,3497.316,1943.3055,2095.1475,0,0,0
-2560,-32256,1719.7413,1,1,0,0,0.53434676,-216.00002,3517.8984,1719.7413,2098.3325,0,0,0
-2048,-32256,1432.7002,1,1,0,0,0.6326301,-216.00002,3541.4153,1432.7002,2100.4631,0,0,0
-1536,-32256,1116.5314,1,1,0,0,0.6713368,-216.00002,3567.2637,1116.5314,2101.2886,0,0,0
-1024,-32256,802.5286,1,1,0,0,0.654392,-216.00002,3595.1643,802.5286,2100.6719,0,0,0
-512,-32256,513.02405,1,1,0,0,0.58558184,-216.00002,3624.9272,513.02405,2098.3638,0,0,0
0,-32256,281.01932,1,1,0,0,0.47442272,-216.00002,3656.148,281.01932,2094.3982,0,0,0
512,-32256,120.07229,1,1,0,0,0.333552,-216.00002,3690.7864,120.07229,2094.3962,0,0,0
1024,-32256,37.22979,1,1,0,0,0.19508244,-216.00002,3730.601,37.22979,2115.5872,0,0,0
1536,-32256,11.074383,1,1,0,0,0.1083101,-216.00002,3774.8928,11.074383,2206.2583,0,0,0
2048,-32256,2.897198,1,1,0,0,0.055033747,-216.00002,3822.9631,2.897198,2476.7957,0,0,0
2560,-32256,-54.76745,1,1,0,0,0.3956557,-216.00002,3874.1072,-54.76745,2268.2673,0,-0.896835,-0.44236514
3072,-32256,1.3004187,1,1,0,0,0.038114987,-216.00002,3927.6265,1.3004187,2144.0942,0,0,0
3584,-32256,31.293734,1,1,0,0,0.17935222,-216.00002,3976.7532,31.293734,2161.4185,0,0,0
4096,-32256,122.50559,1,1,0,0,0.33521175,-216.00002,3954.4434,122.50559,2180.0017,0,0,0
4608,-32256,256.7303,1,1,0,0,0.45720088,-216.00002,3897.852,256.7303,2199.4355,0,0,0
5120,-32256,387.38165,1,1,0,0,0.533516,-216.00002,3889.5107,387.38165,2219.3374,0,0,0
5632,-32256,576.695,1,1,0,0,0.60582584,-216.00002,3941.936,576.695,2248.552,0,0,0
6144,-32256,821.39166,1,1,0,0,0.65724236,-216.00002,4057.8706,821.39166,2355.182,0,0,0
