x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-55168,-55072,1952.0085,1,1,0,0,0.4291223,114.73031,3208.2434,1952.0085
-55136,-55072,1932.6621,1,1,0,0,1.1457542,118.44086,3208.2434,1932.6621
-55104,-55072,1891.5204,1,1,0,0,1.6115148,122.21571,3208.2434,1891.5204
-55072,-55072,1868.6622,1,1,0,0,0.7693558,126.05406,3208.2434,1868.6622
-55040,-55072,1896.9265,1,1,0,0,1.1294097,129.95633,3208.2434,1896.9265
-55008,-55072,1931.3839,1,1,0,0,0.8545799,133.92146,3208.2434,1931.3839
-54976,-55072,1914.4338,1,1,0,0,1.4454526,137.9491,3208.2434,1914.4338
-54944,-55072,1867.4901,1,1,0,0,1.1962007,142.03828,3208.2434,1867.4901
-54912,-55072,1841.3822,1,1,0,0,0.6612478,146.18855,3208.2434,1841.3822
-54880,-55072,1832.4312,1,1,0,0,1.3082604,150.39833,3208.2434,1832.4312
-54848,-55072,1827.7573,1,1,0,0,2.9580898,154.66786,3208.2434,1827.7573
-54816,-55072,1940.4889,1,1,0,0,2.733158,158.99562,3208.2434,1940.4889
-54784,-55072,1975.3062,1,1,0,0,0.7138748,163.38081,3208.2434,1975.3062
-54752,-55072,2002.9691,1,1,0,0,1.0445267,167.82202,3208.2434,2002.9691
-54720,-55072,2038.7717,1,1,0,0,1.3368437,172.31818,3208.2434,2038.7717
-54688,-55072,2088.4368,1,1,0,0,1.6910665,176.86722,3208.2434,2088.4368
-54656,-55072,2140.2644,1,1,0,0,1.4884647,181.46915,3208.2434,2140.2644
-54624,-55072,2175.3096,1,1,0,0,1.0977716,186.12206,3208.2434,2175.3096
-54592,-55072,2191.9124,1,1,0,0,0.97405183,190.82442,3208.2434,2191.9124
-54560,-55072,2200.2295,1,1,0,0,1.0535581,195.57443,3208.2434,2200.2295
-54528,-55072,2232.2007,1,1,0,0,2.111728,200.37039,3208.2434,2232.2007
-54496,-55072,2330.8323,1,1,0,0,1.2214688,205.20985,3208.2434,2330.8323
-54464,-55072,2267.7407,1,1,0,0,2.3706062,210.09276,3208.2434,2267.7407
-54432,-55072,2194.3958,1,1,0,0,2.503436,215.01582,3208.2434,2194.3958
-54400,-55072,2171.3137,1,1,0,0,0.51968974,219.9775,3208.2434,2171.3137
-54368,-55072,2202.14,1,1,0,0,1.2114754,224.9753,3208.2434,2202.14
-54336,-55072,2237.6868,1,1,0,0,0.69196016,230.00755,3208.2434,2237.6868
-54304,-55072,2238.7766,1,1,0,0,0.91909814,235.0707,3208.2434,2238.7766
-54272,-55072,2196.235,1,1,0,0,2.0006518,240.90144,3208.2434,2196.235
-54240,-55072,2146.7527,1,1,0,0,1.9194931,250.23456,3208.2434,2146.7527
-54208,-55072,2123.7007,1,1,0,0,2.1020973,263.07144,3208.2434,2123.7007
-54176,-55072,2135.1003,1,1,0,0,2.2752123,279.1235,3208.2434,2135.1003
-54144,-55072,2104.184,1,1,0,0,3.27259,298.10562,3208.2434,2104.184
-54112,-55072,2125.4495,1,1,0,0,2.449169,319.74686,3208.2434,2125.4495
-54080,-55072,2183.9807,1,1,0,0,1.6439718,343.77548,3208.2434,2183.9807
-54048,-55072,2237.316,1,1,0,0,1.819544,369.9276,3208.2434,2237.316
-54016,-55072,2299.0977,1,1,0,0,2.0639844,397.94885,3208.2434,2299.0977
-53984,-55072,2365.4597,1,1,0,0,2.0738528,427.5906,3208.2434,2365.4597
-53952,-55072,2427.0574,1,1,0,0,1.7229161,458.61,3208.2434,2427.0574
-53920,-55072,2467.8618,1,1,0,0,0.9997435,490.7865,3208.2434,2467.8618
-53888,-55072,2510.0369,1,1,0,0,1.2418772,523.89435,3208.2434,2510.0369
-53856,-55072,2530.4868,1,1,0,0,0.90511674,557.72205,3208.2434,2530.4868
-53824,-55072,2538.9043,1,1,0,0,1.3292232,592.0678,3208.2434,2538.9043
-53792,-55072,2518.0854,1,1,0,0,2.9187825,626.7398,3208.2434,2518.0854
