startX,startY,startZ,endX,endY,endZ,startRadius,endRadius
-127067.04,-118894.95,0,-127042.03,-118667.24,0,263.84106,256.9397
-127042.03,-118667.24,0,-127005.35,-118449.95,0,256.9397,230.90332
-127005.35,-118449.95,0,-126927.81,-118269.04,0,230.90332,200.43074
-126927.81,-118269.04,0,-126800.7,-118132.24,0,200.43074,180.67287
-146466.19,-108828.88,0,-146523.94,-109015.25,0,581.65497,536.54944
-146407.23,-108622.25,0,-146466.19,-108828.88,0,639.1669,581.65497
-146339.66,-108406.72,0,-146407.23,-108622.25,0,689.4747,639.1669
-146241.83,-108209.945,0,-146339.66,-108406.72,0,710.9516,689.4747
-146090.94,-108061.055,0,-146241.83,-108209.945,0,691.2561,710.9516
-145877.44,-107973.77,0,-146090.94,-108061.055,0,634.642,691.2561
-145613.08,-107937.47,0,-145877.44,-107973.77,0,561.22534,634.642
-145327.33,-107921.055,0,-145613.08,-107937.47,0,498.2767,561.22534
-145054.45,-107887.95,0,-145327.33,-107921.055,0,467.80566,498.2767
-144818.38,-107813.48,0,-145054.45,-107887.95,0,476.7451,467.80566
-144623.73,-107695.1,0,-144818.38,-107813.48,0,514.7869,476.7451
-144458.11,-107549.96,0,-144623.73,-107695.1,0,560.9695,514.7869
-144303.45,-107401.59,0,-144458.11,-107549.96,0,595.5084,560.9695
-144150.1,-107264,0,-144303.45,-107401.59,0,610.55347,595.5084
-144080.14,-107183.66,0,-144150.1,-107264,0,608.4414,610.55347
-144089.62,-106902.9,0,-144062.2,-107003.24,0,492.19504,546.5264
-144105.94,-106793.53,0,-144089.62,-106902.9,0,444.65833,492.19504
-144090.88,-106674.16,0,-144105.94,-106793.53,0,424.5847,444.65833
-144207.75,-105774.836,0,-144109.2,-105895.664,0,715.62115,729.7602
-144284.84,-105654.414,0,-144207.75,-105774.836,0,685.9495,715.62115
-144329.44,-105534.414,0,-144284.84,-105654.414,0,660.43713,685.9495
-144348.86,-105416.78,0,-144329.44,-105534.414,0,652.6914,660.43713
-144340.7,-105243.81,0,-144348.86,-105416.78,0,619.1862,652.6914
-144287.67,-105092.88,0,-144340.7,-105243.81,0,602.12244,619.1862
-144217.2,-104939.164,0,-144287.67,-105092.88,0,609.4684,602.12244
-144155.27,-104759.28,0,-144217.2,-104939.164,0,624.4317,609.4684
-144110.36,-104547.09,0,-144155.27,-104759.28,0,616.9238,624.4317
-144067.27,-104320.02,0,-144110.36,-104547.09,0,565.2681,616.9238
-146534.3,-103142.62,0,-146441.03,-103268.39,0,605.8742,609.657
-146591.28,-102996.516,0,-146534.3,-103142.62,0,587.08673,605.8742
-146617.19,-102830.52,0,-146591.28,-102996.516,0,544.729,587.08673
-146599.3,-102666.12,0,-146617.19,-102830.52,0,484.8606,544.729
-146516.69,-102534.43,0,-146599.3,-102666.12,0,426.3803,484.8606
-146356,-102457.695,0,-146516.69,-102534.43,0,392.41086,426.3803
-146123.98,-102434.52,0,-146356,-102457.695,0,399.09354,392.41086
-145849.14,-102437.83,0,-146123.98,-102434.52,0,447.35574,399.09354
-145571.4,-102427.17,0,-145849.14,-102437.83,0,521.7617,447.35574
-145325.27,-102368.47,0,-145571.4,-102427.17,0,597.063,521.7617
-145125.75,-102250.55,0,-145325.27,-102368.47,0,649.2765,597.063
-144965.16,-102088.97,0,-145125.75,-102250.55,0,665.9158,649.2765
-144822.1,-101915.49,0,-144965.16,-102088.97,0,650.47345,665.9158
-144677.12,-101759.414,0,-144822.1,-101915.49,0,619.13324,650.47345
-144526.45,-101631.8,0,-144677.12,-101759.414,0,591.5559,619.13324
-144385,-101521.57,0,-144526.45,-101631.8,0,580.47327,591.5559
-144052.08,-107096.48,0,-144080.14,-107183.66,0,588.404,608.4414
-144062.2,-107003.24,0,-144052.08,-107096.48,0,546.5264,588.404
-144044.14,-106545.88,0,-144090.88,-106674.16,0,444.47937,424.5847
-143986.44,-106412.13,0,-144044.14,-106545.88,0,502.42975,444.47937
-143948.98,-106277.445,0,-143986.44,-106412.13,0,582.1626,502.42975
-143956.9,-106145.68,0,-143948.98,-106277.445,0,659.50543,582.1626
-144015.81,-106018.61,0,-143956.9,-106145.68,0,712.3746,659.50543
-144109.2,-105895.664,0,-144015.81,-106018.61,0,729.7602,712.3746
-143994.5,-104111.52,0,-144067.27,-104320.02,0,472.03027,565.2681
-143861.88,-103953.75,0,-143994.5,-104111.52,0,363.04892,472.03027
-143658.28,-103860.11,0,-143861.88,-103953.75,0,271.22592,363.04892
-143399.34,-103817.33,0,-143658.28,-103860.11,0,217.0252,271.22592
-143121.12,-103792.11,0,-143399.34,-103817.33,0,198.79854,217.0252
-142862.89,-103747.93,0,-143121.12,-103792.11,0,198.009,198.79854
-142649.03,-103662.84,0,-142862.89,-103747.93,0,193.71819,198.009
-142480.56,-103538.28,0,-142649.03,-103662.84,0,175.2032,193.71819
-142339.89,-103393.89,0,-142480.56,-103538.28,0,144.64903,175.2032
