x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
28672,-122880,142.88913,1,0,1,0,0.0026211739,137.25827,154.70361,142.88913
32768,-122880,150.04636,1,0,1,0,3.844384E-06,145.32384,154.57405,150.04636
36864,-122880,154.60316,1,0,0.99111354,0.0088864565,0.018265758,122.302734,290.81393,154.60316
40960,-122880,977.62646,1,0,0.03919792,0.9608021,0.15118617,466.5309,1136.1992,977.62646
45056,-122880,1015.17285,1,0,0,1,0.0019106922,813.94867,1071.014,1015.17285
49152,-122880,774.8674,1,9.880848E-11,0,1,0.00046677463,610.48505,868.61194,774.8674
53248,-122880,1433.2878,1,0.46944958,0,0.5305504,1.2914532,423.56918,2711.0112,1433.2878
57344,-122880,421.49182,0.9943289,0.999617,0,0.00038301945,0.008348797,281.32364,1211.4309,421.49182
61440,-122880,2188.8794,0.91178113,0.91759425,0.03767631,0.044729438,0.55907637,1378.4353,2680.119,2188.8794
65536,-122880,113.39701,0.7544334,0.5132988,0.41543433,0.07126686,0.10884885,-90.3088,1052.0588,113.39701
69632,-122880,-125.27891,0.5554673,0.034189034,0.6597361,0.30607486,0.13893236,-338.25824,339.45483,-125.27891
73728,-122880,-336.11633,0.349365,0,0.18332934,0.81667066,0.058831338,-504.83398,-121.3907,-336.11633
77824,-122880,-652.81104,0.16936162,0,0,1,0.06748078,-719.3069,-551.93445,-652.81104
81920,-122880,-872.7962,0.045010753,0,0,1,0.04059749,-909.1524,-819.30457,-872.7962
86016,-122880,-990.1012,0,0,0,1,0.015650583,-1005.4799,-970.5674,-990.1012
90112,-122880,-1053.5034,0,0,0.17413759,0.8258624,0.015514551,-1069.4614,-1037.6853,-1053.5034
94208,-122880,-1115.7472,0,0,0.6673268,0.3326732,0.015171134,-1132.2532,-1099.3807,-1115.7472
98304,-122880,-1175.8577,0,0,0.8409268,0.15907317,0.014583164,-1192.8762,-1158.9791,-1175.8577
102400,-122880,-1232.811,0,0,0.8504593,0.14954072,0.013762976,-1250.3008,-1215.461,-1232.811
106496,-122880,-1285.5469,0,0,0.8702291,0.12977087,0.012701595,-1303.4617,-1267.7719,-1285.5469
110592,-122880,-1332.9854,0,0,0.8883482,0.11165178,0.011400176,-1351.2738,-1314.8364,-1332.9854
114688,-122880,-1374.0442,0,0,0.89604187,0.10395813,0.00988756,-1392.6499,-1355.578,-1374.0442
118784,-122880,-1407.6594,0,0,0.708562,0.29143798,0.008190912,-1426.521,-1388.9375,-1407.6594
122880,-122880,-1432.8064,0,0,0.11680764,0.88319236,0.006437735,-1451.857,-1413.8956,-1432.8064
126976,-122880,-1448.5239,0,0,0,1,0.0048593627,-1467.6915,-1429.4958,-1448.5239
131072,-122880,-1453.9385,0,0,0,1,0.0041275024,-1473.1466,-1434.8704,-1453.9385
-131072,-118784,-1687.5305,0,0,1,0,0.010734559,-1708.3977,-1666.8031,-1687.5305
-126976,-118784,-1680.9827,0,0,1,0,0.011126327,-1701.805,-1660.2998,-1680.9827
-122880,-118784,-1661.9775,0,0,1,0,0.012101673,-1682.6697,-1641.4249,-1661.9775
-118784,-118784,-1631.5756,0,0,1,0,0.013390996,-1652.0577,-1611.2332,-1631.5756
-114688,-118784,-1590.9468,0,0,1,0,0.014762042,-1611.1447,-1570.8884,-1590.9468
-110592,-118784,-1541.3383,0,0,1,0,0.016043304,-1561.1836,-1521.6328,-1541.3383
-106496,-118784,-1484.047,0,0,0.8793174,0.1206826,0.017179124,-1503.477,-1464.757,-1484.047
-102400,-118784,-1420.3914,0,0,0,1,0.018115873,-1439.3491,-1401.5739,-1420.3914
-98304,-118784,-1351.6877,0,0,0,1,0.018798564,-1370.1215,-1333.3937,-1351.6877
-94208,-118784,-1279.2273,0,0,0,1,0.019254375,-1297.0917,-1261.5027,-1279.2273
-90112,-118784,-1204.2577,0,0,0,1,0.019457286,-1221.5126,-1187.1422,-1204.2577
-86016,-118784,-1127.9639,0,0,0.69376224,0.30623776,0.019428018,-1144.5756,-1111.4922,-1127.9639
-81920,-118784,-1051.4551,0,0,0.991283,0.0087170005,0.019176785,-1067.3945,-1035.6552,-1051.4551
-77824,-118784,-973.21265,0.0022578563,0,0.96947527,0.03052473,0.025509857,-990.994,-948.39185,-973.21265
-73728,-118784,-804.5631,0.08518468,0,0.83594584,0.16405416,0.05705016,-856.6051,-711.7864,-804.5631
-69632,-118784,-502.55264,0.26008096,0,0.5676887,0.4323113,0.089131005,-640.46204,-295.7445,-502.55264
-65536,-118784,-121.802124,0.48427084,0,0.41697556,0.58302444,0.10683913,-372.2082,244.97281,-121.802124
-61440,-118784,16.640556,0.71150655,0.20929055,0.74187034,0.048839092,0.26901448,-179.69647,739.82227,16.640556
